OTU_9551	BFR01708	100.000	38	0	0	13	50	131	168	3.35e-13	71.3
OTU_9552	BFR03649	91.463	82	3	4	19	100	18	95	3.21e-25	110
OTU_9554	BFR04219	96.296	54	2	0	3	56	93	146	2.88e-19	89.8
OTU_9557	BFR04523	92.308	39	1	2	34	72	152	188	1.58e-08	54.7
OTU_9560	BFR04193	97.778	45	1	0	1	45	91	135	1.05e-15	78.7
OTU_9561	BFR04284	97.959	49	1	0	1	49	91	139	5.08e-18	86.1
OTU_9562	BFR03803	90.698	43	2	2	31	73	127	167	1.05e-08	56.5
OTU_9563	BFR04523	92.308	39	1	2	36	74	152	188	2.16e-08	54.7
OTU_9565	BFR04219	98.077	52	1	0	22	73	69	120	7.86e-20	91.6
OTU_9567	BFR04219	97.959	49	1	0	2	50	92	140	1.20e-17	86.1
OTU_9568	BFR04209	95.745	47	2	0	4	50	95	141	8.22e-15	76.8
OTU_9574	BFR04523	92.308	39	1	2	36	74	152	188	1.09e-08	54.7
OTU_9575	BFR01708	91.489	47	2	2	29	75	125	169	2.70e-11	63.9
OTU_9578	BFR01708	89.583	48	2	3	25	72	124	168	1.22e-09	58.4
OTU_9582	BFR03869	100.000	28	0	0	19	46	65	92	5.01e-08	52.8
OTU_9584	BFR00902	84.034	119	10	7	30	144	180	67	1.07e-23	106
OTU_9587	BFR04523	92.308	39	1	2	36	74	152	188	1.62e-08	54.7
OTU_9590	BFR04219	96.154	52	2	0	30	81	69	120	4.13e-18	86.1
OTU_9592	BFR00400	95.652	69	3	0	1	69	72	140	8.82e-26	111
OTU_9595	BFR01708	88.679	53	4	2	29	81	125	175	2.47e-11	63.9
OTU_9597	BFR04706	89.130	46	3	2	33	78	162	205	4.03e-09	56.5
OTU_9603	BFR04219	98.077	52	1	0	29	80	69	120	8.73e-20	91.6
OTU_9610	BFR00901	91.111	45	4	0	19	63	138	182	7.41e-11	62.1
OTU_9612	BFR01708	91.489	47	2	2	29	75	125	169	2.70e-11	63.9
OTU_9616	BFR04590	90.909	77	4	3	1	74	51	127	2.03e-22	100
OTU_9617	BFR04209	96.078	51	1	1	1	50	91	141	8.58e-17	82.4
OTU_9621	BFR00400	100.000	69	0	0	1	69	72	140	1.29e-30	128
OTU_9627	BFR03693	90.476	42	2	2	34	75	78	117	1.62e-08	54.7
OTU_9632	BFR04519	93.617	47	2	1	18	63	104	150	3.21e-13	69.4
OTU_9636	BFR04188	94.340	53	2	1	30	81	69	121	1.92e-16	80.5
OTU_9641	BFR04238	100.000	44	0	0	4	47	97	140	4.56e-17	82.4
OTU_9642	BFR04219	96.364	55	2	0	26	80	66	120	8.73e-20	91.6
OTU_9643	BFR03792	100.000	76	0	0	23	98	69	144	1.11e-34	141
OTU_9644	BFR04219	96.000	50	2	0	1	50	91	140	5.34e-17	82.4
OTU_9651	BFR03241	89.362	47	2	3	29	75	131	174	4.51e-09	56.5
OTU_9652	BFR04523	92.308	39	1	2	36	74	152	188	1.43e-08	54.7
OTU_9655	BFR04590	89.873	79	5	2	22	97	29	107	6.69e-22	99.0
OTU_9657	BFR01708	89.362	47	3	2	29	75	125	169	1.25e-09	58.4
OTU_9663	BFR04219	96.296	54	2	0	2	55	66	119	1.94e-19	89.8
OTU_9665	BFR04219	98.077	52	1	0	63	114	69	120	1.37e-19	91.6
OTU_9668	BFR03803	90.698	43	2	2	31	73	127	167	4.35e-09	56.5
OTU_9669	BFR04219	98.077	52	1	0	27	78	69	120	8.44e-20	91.6
OTU_9672	BFR01708	89.130	46	3	2	29	74	125	168	3.03e-09	56.5
OTU_9676	BFR04590	100.000	38	0	0	40	77	91	128	1.65e-13	71.3
OTU_9678	BFR04219	98.113	53	1	0	28	80	67	119	2.47e-20	93.5
OTU_9686	BFR01708	91.489	47	2	2	29	75	125	169	2.70e-11	63.9
OTU_9694	BFR04523	92.308	39	1	2	36	74	152	188	1.62e-08	54.7
OTU_9695	BFR04523	92.308	39	1	2	36	74	152	188	1.60e-08	54.7
OTU_9696	BFR04463	92.683	41	1	2	38	78	161	199	1.30e-09	58.4
OTU_9697	BFR01708	89.583	48	2	3	25	72	124	168	1.22e-09	58.4
OTU_9699	BFR04210	100.000	44	0	0	1	44	91	134	6.13e-17	82.4
OTU_9700	BFR04249	96.000	50	2	0	1	50	91	140	5.34e-17	82.4
OTU_9701	BFR04638	100.000	28	0	0	30	57	69	96	5.70e-08	52.8
OTU_9702	BFR04219	96.078	51	2	0	30	80	69	119	1.48e-17	84.2
OTU_9705	BFR04219	96.154	52	2	0	23	74	69	120	3.73e-18	86.1
OTU_9706	BFR01708	86.792	53	2	4	20	72	121	168	1.07e-08	54.7
OTU_9708	BFR03325	100.000	28	0	0	29	56	68	95	5.70e-08	52.8
OTU_9713	BFR04284	100.000	47	0	0	3	49	93	139	6.78e-19	87.9
OTU_9717	BFR04284	95.918	49	2	0	1	49	91	139	1.04e-16	80.5
OTU_9725	BFR01708	91.304	46	2	2	29	74	125	168	6.84e-11	62.1
OTU_9727	BFR04188	94.340	53	2	1	22	73	69	121	1.70e-16	80.5
OTU_9730	BFR04973	100.000	28	0	0	47	74	136	163	3.92e-08	52.8
OTU_9734	BFR04896	100.000	38	0	0	13	50	127	164	1.14e-13	71.3
OTU_9735	BFR05098	87.931	58	4	3	14	70	107	162	1.73e-11	65.8
OTU_9736	BFR04463	92.683	41	1	2	35	75	161	199	1.25e-09	58.4
OTU_9740	BFR01179	100.000	29	0	0	28	56	67	95	1.62e-08	54.7
OTU_9741	BFR03803	89.583	48	3	2	28	75	127	172	3.90e-10	60.2
OTU_9746	BFR04219	96.296	54	2	0	28	81	67	120	3.19e-19	89.8
OTU_9747	BFR00400	98.551	69	1	0	1	69	72	140	5.67e-29	122
OTU_9748	BFR01708	89.583	48	2	3	25	72	124	168	1.45e-09	58.4
OTU_9751	BFR04636	100.000	41	0	0	29	69	130	170	2.12e-15	76.8
OTU_9752	BFR01179	100.000	29	0	0	28	56	67	95	1.62e-08	54.7
OTU_9753	BFR04284	100.000	51	0	0	8	58	69	119	4.39e-21	95.3
OTU_9756	BFR01105	100.000	43	0	0	30	72	127	169	3.94e-16	80.5
OTU_9757	BFR04264	100.000	45	0	0	1	45	91	135	1.39e-17	84.2
OTU_9761	BFR04523	92.308	39	1	2	36	74	152	188	3.83e-08	54.7
OTU_9762	BFR01708	89.583	48	2	3	25	72	124	168	1.05e-09	58.4
OTU_9764	BFR04498	100.000	41	0	0	4	44	120	160	2.24e-15	76.8
OTU_9768	BFR04523	92.308	39	1	2	36	74	152	188	2.21e-08	54.7
OTU_9769	BFR03803	100.000	45	0	0	5	49	123	167	1.39e-17	84.2
OTU_9770	BFR04219	97.222	72	2	0	5	76	69	140	4.49e-29	122
OTU_9773	BFR02617	100.000	41	0	0	29	69	123	163	2.04e-15	76.8
OTU_9774	BFR04638	100.000	28	0	0	7	34	69	96	4.12e-08	52.8
OTU_9777	BFR04219	98.000	50	1	0	1	50	91	140	2.30e-18	87.9
OTU_9778	BFR04523	92.308	39	1	2	34	72	152	188	1.58e-08	54.7
OTU_9783	BFR04193	97.778	45	1	0	1	45	91	135	1.54e-15	78.7
OTU_9784	BFR00901	91.111	45	4	0	19	63	138	182	8.44e-11	62.1
OTU_9786	BFR03649	89.744	78	4	4	1	78	40	113	1.94e-21	97.1
OTU_9787	BFR04193	97.778	45	1	0	1	45	91	135	1.05e-15	78.7
OTU_9788	BFR04193	97.778	45	1	0	1	45	91	135	1.95e-15	78.7
OTU_9790	BFR04219	96.000	50	2	0	1	50	91	140	1.09e-16	82.4
OTU_9792	BFR03325	100.000	29	0	0	28	56	67	95	1.58e-08	54.7
OTU_9794	BFR04463	92.683	41	1	2	33	73	161	199	1.22e-09	58.4
OTU_9797	BFR04210	97.778	45	1	0	1	45	91	135	9.74e-16	78.7
OTU_9798	BFR04219	96.000	50	2	0	1	50	91	140	1.05e-16	82.4
OTU_9799	BFR03798	98.649	74	1	0	1	74	91	164	7.28e-32	132
OTU_9805	BFR04753	100.000	29	0	0	46	74	132	160	1.62e-08	54.7
OTU_9810	BFR01708	89.583	48	2	3	25	72	124	168	2.14e-09	58.4
OTU_9811	BFR03684	97.619	42	0	1	4	44	135	176	1.06e-13	71.3
OTU_9813	BFR04193	98.507	67	1	0	9	75	69	135	1.11e-27	119
OTU_9814	BFR04210	95.455	44	2	0	1	44	91	134	5.88e-14	71.3
OTU_9817	BFR04219	96.000	50	2	0	1	50	91	140	1.55e-16	82.4
OTU_9818	BFR04238	100.000	44	0	0	4	47	97	140	1.52e-16	82.4
OTU_9823	BFR01708	91.304	46	2	2	29	74	125	168	6.84e-11	62.1
OTU_9824	BFR02285	100.000	29	0	0	22	50	69	97	9.17e-09	54.7
OTU_9825	BFR04463	92.683	41	1	2	35	75	161	199	1.71e-09	58.4
OTU_9828	BFR04219	97.917	48	1	0	3	50	93	140	1.48e-17	84.2
OTU_9829	BFR04030	85.507	69	8	1	2	68	67	135	9.29e-14	71.3
OTU_9831	BFR04519	93.750	48	2	1	18	64	104	151	3.60e-13	71.3
OTU_9834	BFR04219	94.000	50	3	0	1	50	91	140	2.48e-15	76.8
OTU_9835	BFR04523	92.308	39	1	2	36	74	152	188	1.09e-08	54.7
OTU_9836	BFR04523	92.308	39	1	2	36	74	152	188	1.09e-08	54.7
OTU_9839	BFR04264	96.875	32	0	1	30	61	69	99	5.70e-08	52.8
OTU_9840	BFR04463	92.683	41	1	2	35	75	161	199	1.25e-09	58.4
OTU_9844	BFR04463	92.683	41	1	2	33	73	161	199	1.22e-09	58.4
OTU_9846	BFR04706	89.130	46	3	2	33	78	162	205	4.03e-09	56.5
OTU_9847	BFR04219	98.077	52	1	0	22	73	69	120	7.86e-20	91.6
OTU_9848	BFR04590	90.909	77	4	3	1	74	51	127	2.05e-22	100
OTU_9849	BFR05131	100.000	28	0	0	30	57	69	96	5.77e-08	52.8
OTU_9850	BFR01708	93.478	46	1	2	29	74	125	168	2.08e-12	67.6
OTU_9853	BFR01708	91.304	46	2	2	29	74	125	168	1.61e-10	62.1
OTU_9856	BFR03803	90.698	43	2	2	36	78	127	167	4.67e-09	56.5
OTU_9863	BFR04498	97.500	40	1	0	4	43	120	159	3.75e-13	69.4
OTU_9866	BFR04184	98.000	50	1	0	1	50	91	140	9.98e-19	87.9
OTU_9875	BFR04585	100.000	28	0	0	28	55	67	94	5.70e-08	52.8
OTU_9881	BFR03803	90.698	43	2	2	28	70	127	167	3.93e-09	56.5
OTU_9883	BFR04284	95.918	49	2	0	1	49	91	139	1.67e-16	80.5
OTU_9886	BFR04193	100.000	45	0	0	1	45	91	135	1.39e-17	84.2
OTU_9887	BFR04973	90.244	41	2	2	34	74	125	163	4.12e-08	52.8
OTU_9890	BFR04193	97.778	45	1	0	1	45	91	135	1.79e-15	78.7
OTU_9892	BFR00945	87.755	49	3	3	25	73	140	185	1.58e-08	54.7
OTU_9893	BFR04184	98.077	52	1	0	7	58	69	120	5.68e-20	91.6
OTU_9894	BFR04210	100.000	46	0	0	29	74	69	114	3.73e-18	86.1
OTU_9895	BFR01708	89.583	48	2	3	25	72	124	168	1.18e-09	58.4
OTU_9896	BFR04193	97.778	45	1	0	1	45	91	135	1.54e-15	78.7
OTU_9898	BFR04284	97.872	47	1	0	3	49	93	139	2.80e-17	82.4
OTU_9901	BFR04264	97.872	47	1	0	22	68	69	115	4.29e-17	82.4
OTU_9902	BFR03803	90.698	43	2	2	28	70	127	167	4.24e-09	56.5
OTU_9903	BFR04219	96.154	52	2	0	22	73	69	120	3.66e-18	86.1
OTU_9905	BFR01708	100.000	29	0	0	44	72	140	168	1.58e-08	54.7
OTU_9908	BFR05098	93.617	47	1	2	24	70	118	162	5.11e-13	69.4
OTU_9912	BFR03649	91.463	82	3	4	30	111	18	95	3.65e-25	110
OTU_9915	BFR00400	98.551	69	1	0	1	69	72	140	2.99e-29	122
OTU_9917	BFR04833	92.308	39	1	2	27	65	67	103	1.56e-08	54.7
OTU_9918	BFR04219	98.039	51	1	0	28	78	67	117	3.19e-19	89.8
OTU_9919	BFR04463	92.683	41	1	2	35	75	161	199	1.22e-09	58.4
OTU_9922	BFR04902	100.000	38	0	0	13	50	127	164	7.02e-14	71.3
OTU_9924	BFR01708	89.583	48	2	3	25	72	124	168	1.03e-09	58.4
OTU_9925	BFR03325	100.000	29	0	0	28	56	67	95	1.58e-08	54.7
OTU_9926	BFR04209	96.364	55	1	1	7	60	67	121	2.15e-19	89.8
OTU_9931	BFR02078	84.158	101	8	7	62	157	164	67	2.40e-19	91.6
OTU_9931	BFR02078	100.000	38	0	0	12	49	127	164	3.12e-13	71.3
OTU_9932	BFR04638	100.000	28	0	0	30	57	69	96	5.70e-08	52.8
OTU_9933	BFR04463	92.683	41	1	2	35	75	161	199	2.96e-09	58.4
OTU_9936	BFR03803	90.698	43	2	2	28	70	127	167	4.24e-09	56.5
OTU_9939	BFR00744	84.000	75	6	6	29	99	21	93	1.94e-12	67.6
OTU_9943	BFR04210	97.959	49	1	0	27	75	66	114	3.79e-18	86.1
OTU_9944	BFR04219	96.296	54	2	0	28	81	67	120	3.19e-19	89.8
OTU_9945	BFR04199	98.039	51	1	0	26	76	39	89	2.98e-19	89.8
OTU_9948	BFR04349	89.796	49	3	2	10	58	114	160	4.79e-11	62.1
OTU_9949	BFR03649	91.463	82	3	4	30	111	18	95	3.65e-25	110
OTU_9953	BFR01708	92.500	40	1	2	40	79	131	168	1.03e-08	56.5
OTU_9955	BFR01708	91.489	47	2	2	29	75	125	169	4.59e-11	63.9
OTU_9957	BFR04219	96.000	50	2	0	1	50	91	140	5.34e-17	82.4
OTU_9958	BFR01708	91.304	46	2	2	29	74	125	168	6.84e-11	62.1
OTU_9962	BFR01708	89.583	48	2	3	25	72	124	168	1.18e-09	58.4
OTU_9964	BFR03869	100.000	28	0	0	23	50	64	91	5.35e-08	52.8
OTU_9967	BFR01818	88.462	52	3	3	27	78	114	162	3.12e-10	60.2
OTU_9972	BFR03324	100.000	28	0	0	29	56	69	96	5.63e-08	52.8
OTU_9973	BFR04833	92.308	39	1	2	28	66	67	103	1.58e-08	54.7
OTU_9978	BFR05098	93.617	47	1	2	27	73	118	162	5.66e-13	69.4
OTU_9979	BFR00414	100.000	70	0	0	30	99	29	98	2.43e-31	130
OTU_9984	BFR04219	98.039	51	1	0	7	57	69	119	2.04e-19	89.8
OTU_9986	BFR03693	100.000	38	0	0	13	50	79	116	1.16e-13	71.3
OTU_9987	BFR04219	97.959	49	1	0	30	78	69	117	4.13e-18	86.1
OTU_9988	BFR04030	87.692	65	6	1	1	63	91	155	1.08e-14	75.0
OTU_9989	BFR04523	92.308	39	1	2	31	69	152	188	9.93e-09	54.7
OTU_9991	BFR04576	92.308	39	2	1	35	73	127	164	1.58e-08	54.7
OTU_9994	BFR04219	97.222	72	2	0	7	78	69	140	4.59e-29	122
OTU_10000	BFR04284	97.959	49	1	0	1	49	91	139	2.44e-18	86.1
OTU_10002	BFR04833	92.308	39	1	2	28	66	67	103	1.58e-08	54.7
OTU_10005	BFR01708	89.583	48	2	3	25	72	124	168	1.22e-09	58.4
OTU_10006	BFR04210	100.000	44	0	0	1	44	91	134	4.99e-17	82.4
OTU_10007	BFR04341	100.000	41	0	0	5	45	122	162	7.69e-15	76.8
OTU_10011	BFR04219	96.296	54	2	0	27	80	66	119	3.19e-19	89.8
OTU_10013	BFR02239	89.362	47	2	3	27	73	118	161	4.40e-09	56.5
OTU_10025	BFR04287	98.462	65	1	0	27	91	69	133	6.65e-27	115
OTU_10026	BFR03956	91.398	93	4	3	1	93	91	179	1.49e-29	124
OTU_10028	BFR01909	84.211	76	7	3	30	100	2451	2526	5.45e-13	69.4
OTU_10031	BFR01708	91.304	46	2	2	29	74	125	168	9.81e-11	62.1
OTU_10036	BFR04523	94.872	39	0	2	36	74	152	188	2.34e-10	60.2
OTU_10037	BFR01708	89.583	48	2	3	25	72	124	168	2.93e-09	58.4
OTU_10038	BFR04523	92.308	39	1	2	36	74	152	188	2.21e-08	54.7
OTU_10043	BFR03147	100.000	28	0	0	46	73	138	165	1.36e-07	52.8
OTU_10050	BFR04833	92.308	39	1	2	18	56	67	103	1.39e-08	54.7
OTU_10052	BFR03407	100.000	40	0	0	4	43	87	126	2.02e-14	75.0
OTU_10058	BFR01708	91.304	46	2	2	29	74	125	168	1.67e-10	62.1
OTU_10066	BFR04219	96.000	50	2	0	1	50	91	140	3.24e-17	82.4
OTU_10070	BFR03790	90.698	43	2	2	36	78	125	165	1.08e-08	56.5
OTU_10073	BFR04523	92.308	39	1	2	34	72	152	188	1.07e-08	54.7
OTU_10076	BFR04638	100.000	28	0	0	30	57	69	96	5.70e-08	52.8
OTU_10080	BFR04184	94.118	51	3	0	1	51	91	141	1.27e-15	78.7
OTU_10084	BFR04523	92.308	39	1	2	34	72	152	188	1.58e-08	54.7
OTU_10087	BFR04519	95.745	47	1	1	18	63	104	150	2.62e-14	75.0
OTU_10089	BFR00901	91.111	45	4	0	19	63	138	182	8.44e-11	62.1
OTU_10090	BFR04833	92.308	39	1	2	28	66	67	103	1.58e-08	54.7
OTU_10091	BFR01909	84.000	75	7	3	7	76	2451	2525	1.40e-12	67.6
OTU_10092	BFR04219	96.154	52	2	0	7	58	69	120	2.64e-18	86.1
OTU_10094	BFR04219	96.000	50	2	0	1	50	91	140	3.24e-17	82.4
OTU_10097	BFR04210	100.000	46	0	0	29	74	69	114	3.73e-18	86.1
OTU_10104	BFR03803	90.698	43	2	2	31	73	127	167	4.40e-09	56.5
OTU_10109	BFR00901	93.333	45	3	0	19	63	138	182	1.81e-12	67.6
OTU_10112	BFR00587	91.837	49	2	2	25	73	122	168	1.96e-12	67.6
OTU_10115	BFR02832	100.000	39	0	0	6	44	129	167	2.95e-14	73.1
OTU_10117	BFR01708	92.500	40	1	2	40	79	131	168	6.74e-09	56.5
OTU_10121	BFR01818	88.462	52	3	3	27	78	114	162	5.78e-10	60.2
OTU_10125	BFR04233	96.000	50	2	0	9	58	69	118	3.59e-17	82.4
OTU_10127	BFR00179	93.590	78	3	2	1	76	91	168	7.51e-27	115
OTU_10131	BFR04519	91.860	86	2	5	30	114	69	150	1.08e-26	115
OTU_10132	BFR04523	92.308	39	1	2	36	74	152	188	2.33e-08	54.7
OTU_10135	BFR04284	100.000	49	0	0	29	77	69	117	8.58e-20	91.6
OTU_10137	BFR04692	100.000	41	0	0	11	51	116	156	2.48e-15	76.8
OTU_10150	BFR04219	96.000	50	2	0	1	50	91	140	6.74e-17	82.4
OTU_10155	BFR03649	91.667	84	3	4	28	111	16	95	2.82e-26	113
OTU_10156	BFR04523	92.308	39	1	2	36	74	152	188	1.83e-08	54.7
OTU_10158	BFR04193	95.745	47	0	1	8	52	69	115	4.84e-15	75.0
OTU_10159	BFR03325	100.000	29	0	0	28	56	67	95	1.58e-08	54.7
OTU_10162	BFR00414	98.571	70	1	0	23	92	29	98	1.03e-29	124
OTU_10164	BFR04833	92.308	39	1	2	28	66	67	103	1.58e-08	54.7
OTU_10166	BFR03803	90.698	43	2	2	36	78	127	167	4.67e-09	56.5
OTU_10169	BFR04293	100.000	53	0	0	2	54	67	119	3.05e-22	99.0
OTU_10174	BFR04219	94.000	50	3	0	1	50	91	140	2.48e-15	76.8
OTU_10175	BFR01708	91.304	46	2	2	29	74	125	168	9.47e-11	62.1
OTU_10176	BFR04692	100.000	28	0	0	46	73	129	156	5.70e-08	52.8
OTU_10178	BFR01708	91.489	47	2	2	29	75	125	169	2.70e-11	63.9
OTU_10183	BFR04523	92.308	39	1	2	36	74	152	188	1.62e-08	54.7
OTU_10184	BFR04523	92.308	39	1	2	34	72	152	188	1.58e-08	54.7
OTU_10188	BFR03803	90.698	43	2	2	31	73	127	167	7.42e-09	56.5
OTU_10202	BFR04219	96.000	50	2	0	1	50	91	140	5.34e-17	82.4
OTU_10210	BFR04233	94.231	52	3	0	1	52	69	120	1.04e-16	80.5
OTU_10211	BFR04833	92.308	39	1	2	36	74	67	103	1.74e-08	54.7
OTU_10213	BFR01179	100.000	29	0	0	2	30	67	95	1.13e-08	54.7
OTU_10221	BFR04636	100.000	41	0	0	23	63	130	170	3.01e-15	76.8
OTU_10222	BFR04974	92.308	52	2	2	24	74	113	163	4.48e-14	73.1
OTU_10223	BFR01708	91.304	46	2	2	29	74	125	168	9.69e-11	62.1
OTU_10224	BFR02126	96.970	33	1	0	31	63	101	133	2.66e-09	56.5
OTU_10232	BFR04219	98.000	50	1	0	1	50	91	140	1.15e-18	87.9
OTU_10234	BFR04706	89.130	46	3	2	33	78	162	205	5.20e-09	56.5
OTU_10236	BFR02239	88.000	75	3	6	1	73	91	161	2.02e-17	84.2
OTU_10237	BFR02206	89.583	48	2	3	26	73	149	193	1.17e-09	58.4
OTU_10238	BFR01708	89.362	47	3	2	29	75	125	169	1.25e-09	58.4
OTU_10240	BFR04519	95.745	47	1	1	18	63	104	150	1.08e-14	75.0
OTU_10244	BFR03649	91.463	82	3	4	9	90	18	95	2.81e-25	110
OTU_10249	BFR04219	96.078	51	2	0	22	72	69	119	1.32e-17	84.2
OTU_10253	BFR04219	98.000	50	1	0	1	50	91	140	1.13e-18	87.9
OTU_10255	BFR02284	91.071	56	1	4	5	56	69	124	1.95e-14	73.1
OTU_10256	BFR04237	94.545	55	1	2	24	77	10	63	1.41e-17	84.2
OTU_10260	BFR04706	89.362	47	3	2	33	79	162	206	1.12e-09	58.4
OTU_10264	BFR04210	97.826	46	1	0	22	67	69	114	1.51e-16	80.5
OTU_10266	BFR04284	96.000	50	2	0	1	50	91	140	5.25e-17	82.4
OTU_10267	BFR04219	96.000	50	2	0	22	71	69	118	4.73e-17	82.4
OTU_10269	BFR02239	88.462	52	3	3	27	78	118	166	3.04e-10	60.2
OTU_10270	BFR04341	100.000	40	0	0	5	44	122	161	3.96e-15	75.0
OTU_10271	BFR02213	90.000	70	2	4	30	94	69	138	5.01e-18	86.1
OTU_10272	BFR04210	100.000	44	0	0	1	44	91	134	4.91e-17	82.4
OTU_10281	BFR04523	92.308	39	1	2	39	77	152	188	1.68e-08	54.7
OTU_10282	BFR04284	100.000	49	0	0	1	49	91	139	8.87e-20	91.6
OTU_10286	BFR04463	92.683	41	1	2	35	75	161	199	8.85e-10	58.4
OTU_10287	BFR04523	92.308	39	1	2	31	69	152	188	2.69e-08	54.7
OTU_10288	BFR02995	97.500	40	1	0	11	50	126	165	2.52e-13	69.4
OTU_10290	BFR03803	90.698	43	2	2	38	80	127	167	4.78e-09	56.5
OTU_10292	BFR04219	96.154	52	2	0	30	81	69	120	4.13e-18	86.1
OTU_10293	BFR01708	89.583	48	2	3	25	72	124	168	1.22e-09	58.4
OTU_10294	BFR04030	86.957	69	4	4	22	87	69	135	3.53e-14	73.1
OTU_10295	BFR02877	100.000	41	0	0	29	69	127	167	2.16e-15	76.8
OTU_10303	BFR01708	89.583	48	2	3	25	72	124	168	1.22e-09	58.4
OTU_10306	BFR02213	89.394	66	6	1	5	70	95	159	7.00e-17	82.4
OTU_10311	BFR04030	86.957	69	7	1	28	94	67	135	3.01e-15	76.8
OTU_10316	BFR01708	91.304	46	2	2	29	74	125	168	9.69e-11	62.1
OTU_10317	BFR03803	90.698	43	2	2	31	73	127	167	4.24e-09	56.5
OTU_10319	BFR03593	96.970	66	2	0	1	66	38	103	5.25e-26	111
OTU_10321	BFR01909	84.211	76	7	3	30	100	2451	2526	5.45e-13	69.4
OTU_10326	BFR03324	100.000	28	0	0	22	49	69	96	3.71e-08	52.8
OTU_10328	BFR03604	96.591	88	3	0	22	109	6	93	2.72e-36	147
OTU_10331	BFR01708	89.583	48	2	3	25	72	124	168	1.12e-09	58.4
OTU_10333	BFR04219	96.078	51	2	0	1	51	91	141	3.04e-17	84.2
OTU_10336	BFR02795	100.000	28	0	0	5	32	67	94	3.91e-08	52.8
OTU_10340	BFR02995	97.561	41	1	0	11	51	126	166	1.16e-13	71.3
OTU_10343	BFR04188	92.453	53	3	1	31	82	69	121	9.08e-15	75.0
OTU_10344	BFR04030	100.000	36	0	0	28	63	120	155	1.81e-12	67.6
OTU_10345	BFR00400	98.551	69	1	0	1	69	72	140	1.00e-28	122
OTU_10346	BFR04184	100.000	29	0	0	2	30	92	120	2.29e-09	54.7
OTU_10349	BFR04193	94.000	50	1	1	5	52	66	115	4.84e-15	75.0
OTU_10354	BFR01708	91.304	46	2	2	29	74	125	168	9.69e-11	62.1
OTU_10355	BFR04523	92.308	39	1	2	36	74	152	188	1.62e-08	54.7
OTU_10356	BFR03803	90.698	43	2	2	31	73	127	167	6.15e-09	56.5
OTU_10360	BFR01708	91.489	47	2	2	29	75	125	169	2.70e-11	63.9
OTU_10361	BFR01708	100.000	38	0	0	13	50	131	168	3.35e-13	71.3
OTU_10362	BFR04527	100.000	38	0	0	13	50	106	143	1.16e-13	71.3
OTU_10364	BFR01126	83.908	87	9	4	27	109	66	151	1.01e-15	78.7
OTU_10366	BFR04238	100.000	44	0	0	4	47	97	140	1.52e-16	82.4
OTU_10370	BFR01179	100.000	29	0	0	30	58	67	95	1.66e-08	54.7
OTU_10371	BFR04219	96.078	51	2	0	28	78	67	117	1.48e-17	84.2
OTU_10372	BFR01708	89.130	46	3	2	29	74	125	168	4.51e-09	56.5
OTU_10373	BFR01631	85.714	77	8	3	5	78	32	108	6.57e-16	78.7
OTU_10379	BFR01708	89.583	48	2	3	25	72	124	168	3.30e-09	58.4
OTU_10382	BFR03803	90.698	43	2	2	38	80	127	167	1.22e-08	56.5
OTU_10385	BFR03803	90.698	43	2	2	28	70	127	167	4.24e-09	56.5
OTU_10395	BFR01708	91.489	47	2	2	29	75	125	169	2.66e-11	63.9
OTU_10396	BFR02877	100.000	38	0	0	13	50	130	167	1.16e-13	71.3
OTU_10400	BFR04523	92.308	39	1	2	34	72	152	188	3.79e-08	54.7
OTU_10403	BFR04184	100.000	28	0	0	3	30	93	120	8.25e-09	52.8
OTU_10406	BFR00414	98.551	69	1	0	1	69	51	119	2.84e-29	122
OTU_10409	BFR01708	91.111	45	2	2	29	73	125	167	3.49e-10	60.2
OTU_10410	BFR04219	96.154	52	2	0	30	81	69	120	4.13e-18	86.1
OTU_10413	BFR04284	98.039	51	1	0	73	123	69	119	5.39e-19	89.8
OTU_10414	BFR04498	100.000	40	0	0	4	43	120	159	1.54e-14	75.0
OTU_10417	BFR04238	100.000	44	0	0	4	47	97	140	5.08e-17	82.4
OTU_10420	BFR04219	98.077	52	1	0	30	81	69	120	8.87e-20	91.6
OTU_10421	BFR01179	100.000	29	0	0	5	33	67	95	1.18e-08	54.7
OTU_10424	BFR04219	96.000	50	2	0	1	50	91	140	1.53e-16	82.4
OTU_10426	BFR01708	90.909	44	1	3	29	72	128	168	4.40e-09	56.5
OTU_10427	BFR03956	89.247	93	6	3	1	93	91	179	3.23e-26	113
OTU_10429	BFR00400	98.551	69	1	0	1	69	72	140	4.07e-29	122
OTU_10430	BFR03407	100.000	40	0	0	4	43	87	126	8.06e-15	75.0
OTU_10431	BFR04523	92.308	39	1	2	36	74	152	188	3.83e-08	54.7
OTU_10432	BFR03790	96.154	78	3	0	5	82	67	144	6.87e-31	128
OTU_10439	BFR04210	97.917	48	1	0	28	75	67	114	1.36e-17	84.2
OTU_10440	BFR04219	96.000	50	2	0	1	50	91	140	8.14e-17	82.4
OTU_10445	BFR04219	96.078	51	2	0	1	51	91	141	1.48e-17	84.2
OTU_10446	BFR04209	94.545	55	1	2	28	80	67	121	1.46e-17	84.2
OTU_10448	BFR03869	100.000	29	0	0	56	84	93	65	3.01e-08	54.7
OTU_10449	BFR00587	91.837	49	2	2	25	73	122	168	2.03e-12	67.6
OTU_10452	BFR03325	100.000	28	0	0	28	55	68	95	5.63e-08	52.8
